Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","670","Saint Vincent and the Grenadines","645","Food supply quantity (kg/capita/yr)","F2764","Marine Fish, Other","2015","2015","kg","5.26","E","Estimated value"
"FBS","Food Balances (2010-)","882","Samoa","645","Food supply quantity (kg/capita/yr)","F2542","Sugar (Raw Equivalent)","2015","2015","kg","23.66","E","Estimated value"
"FBS","Food Balances (2010-)","882","Samoa","645","Food supply quantity (kg/capita/yr)","F2605","Vegetables, other","2015","2015","kg","18.15","E","Estimated value"
"FBS","Food Balances (2010-)","882","Samoa","645","Food supply quantity (kg/capita/yr)","F2625","Fruits, other","2015","2015","kg","76.25","E","Estimated value"
"FBS","Food Balances (2010-)","882","Samoa","645","Food supply quantity (kg/capita/yr)","F2735","Meat, Other","2015","2015","kg","0.25","E","Estimated value"
"FBS","Food Balances (2010-)","882","Samoa","645","Food supply quantity (kg/capita/yr)","F2764","Marine Fish, Other","2015","2015","kg","3.39","E","Estimated value"
"FBS","Food Balances (2010-)","678","Sao Tome and Principe","645","Food supply quantity (kg/capita/yr)","F2542","Sugar (Raw Equivalent)","2015","2015","kg","13.53","E","Estimated value"
"FBS","Food Balances (2010-)","678","Sao Tome and Principe","645","Food supply quantity (kg/capita/yr)","F2605","Vegetables, other","2015","2015","kg","7.58","E","Estimated value"
"FBS","Food Balances (2010-)","678","Sao Tome and Principe","645","Food supply quantity (kg/capita/yr)","F2625","Fruits, other","2015","2015","kg","21.91","E","Estimated value"
"FBS","Food Balances (2010-)","678","Sao Tome and Principe","645","Food supply quantity (kg/capita/yr)","F2735","Meat, Other","2015","2015","kg","0.02","E","Estimated value"
"FBS","Food Balances (2010-)","678","Sao Tome and Principe","645","Food supply quantity (kg/capita/yr)","F2764","Marine Fish, Other","2015","2015","kg","7.69","E","Estimated value"
"FBS","Food Balances (2010-)","682","Saudi Arabia","645","Food supply quantity (kg/capita/yr)","F2542","Sugar (Raw Equivalent)","2015","2015","kg","29.99","E","Estimated value"
"FBS","Food Balances (2010-)","682","Saudi Arabia","645","Food supply quantity (kg/capita/yr)","F2605","Vegetables, other","2015","2015","kg","35.08","E","Estimated value"
"FBS","Food Balances (2010-)","682","Saudi Arabia","645","Food supply quantity (kg/capita/yr)","F2625","Fruits, other","2015","2015","kg","7.55","E","Estimated value"
"FBS","Food Balances (2010-)","682","Saudi Arabia","645","Food supply quantity (kg/capita/yr)","F2735","Meat, Other","2015","2015","kg","1.49","E","Estimated value"
"FBS","Food Balances (2010-)","682","Saudi Arabia","645","Food supply quantity (kg/capita/yr)","F2764","Marine Fish, Other","2015","2015","kg","0.57","E","Estimated value"
"FBS","Food Balances (2010-)","686","Senegal","645","Food supply quantity (kg/capita/yr)","F2542","Sugar (Raw Equivalent)","2015","2015","kg","16.14","E","Estimated value"
"FBS","Food Balances (2010-)","686","Senegal","645","Food supply quantity (kg/capita/yr)","F2605","Vegetables, other","2015","2015","kg","31.21","E","Estimated value"
"FBS","Food Balances (2010-)","686","Senegal","645","Food supply quantity (kg/capita/yr)","F2625","Fruits, other","2015","2015","kg","9.12","E","Estimated value"
"FBS","Food Balances (2010-)","686","Senegal","645","Food supply quantity (kg/capita/yr)","F2735","Meat, Other","2015","2015","kg","0.71","E","Estimated value"
"FBS","Food Balances (2010-)","686","Senegal","645","Food supply quantity (kg/capita/yr)","F2764","Marine Fish, Other","2015","2015","kg","0.01","E","Estimated value"
"FBS","Food Balances (2010-)","688","Serbia","645","Food supply quantity (kg/capita/yr)","F2542","Sugar (Raw Equivalent)","2015","2015","kg","26.36","E","Estimated value"
"FBS","Food Balances (2010-)","688","Serbia","645","Food supply quantity (kg/capita/yr)","F2605","Vegetables, other","2015","2015","kg","91.6","E","Estimated value"
"FBS","Food Balances (2010-)","688","Serbia","645","Food supply quantity (kg/capita/yr)","F2625","Fruits, other","2015","2015","kg","45.18","E","Estimated value"
"FBS","Food Balances (2010-)","688","Serbia","645","Food supply quantity (kg/capita/yr)","F2735","Meat, Other","2015","2015","kg","0.19","E","Estimated value"
"FBS","Food Balances (2010-)","688","Serbia","645","Food supply quantity (kg/capita/yr)","F2764","Marine Fish, Other","2015","2015","kg","0.04","E","Estimated value"
"FBS","Food Balances (2010-)","690","Seychelles","645","Food supply quantity (kg/capita/yr)","F2542","Sugar (Raw Equivalent)","2015","2015","kg","34.55","E","Estimated value"
"FBS","Food Balances (2010-)","690","Seychelles","645","Food supply quantity (kg/capita/yr)","F2605","Vegetables, other","2015","2015","kg","53.09","E","Estimated value"
"FBS","Food Balances (2010-)","690","Seychelles","645","Food supply quantity (kg/capita/yr)","F2625","Fruits, other","2015","2015","kg","32.03","E","Estimated value"
"FBS","Food Balances (2010-)","690","Seychelles","645","Food supply quantity (kg/capita/yr)","F2735","Meat, Other","2015","2015","kg","0.21","E","Estimated value"
"FBS","Food Balances (2010-)","690","Seychelles","645","Food supply quantity (kg/capita/yr)","F2764","Marine Fish, Other","2015","2015","kg","8.77","E","Estimated value"
"FBS","Food Balances (2010-)","694","Sierra Leone","645","Food supply quantity (kg/capita/yr)","F2542","Sugar (Raw Equivalent)","2015","2015","kg","7.53","E","Estimated value"
"FBS","Food Balances (2010-)","694","Sierra Leone","645","Food supply quantity (kg/capita/yr)","F2605","Vegetables, other","2015","2015","kg","43.01","E","Estimated value"
"FBS","Food Balances (2010-)","694","Sierra Leone","645","Food supply quantity (kg/capita/yr)","F2625","Fruits, other","2015","2015","kg","14.74","E","Estimated value"
"FBS","Food Balances (2010-)","694","Sierra Leone","645","Food supply quantity (kg/capita/yr)","F2735","Meat, Other","2015","2015","kg","1.56","E","Estimated value"
"FBS","Food Balances (2010-)","694","Sierra Leone","645","Food supply quantity (kg/capita/yr)","F2764","Marine Fish, Other","2015","2015","kg","1.57","E","Estimated value"
"FBS","Food Balances (2010-)","703","Slovakia","645","Food supply quantity (kg/capita/yr)","F2542","Sugar (Raw Equivalent)","2015","2015","kg","21.28","E","Estimated value"
"FBS","Food Balances (2010-)","703","Slovakia","645","Food supply quantity (kg/capita/yr)","F2605","Vegetables, other","2015","2015","kg","44.55","E","Estimated value"
"FBS","Food Balances (2010-)","703","Slovakia","645","Food supply quantity (kg/capita/yr)","F2625","Fruits, other","2015","2015","kg","6.51","E","Estimated value"
"FBS","Food Balances (2010-)","703","Slovakia","645","Food supply quantity (kg/capita/yr)","F2735","Meat, Other","2015","2015","kg","1.71","E","Estimated value"
"FBS","Food Balances (2010-)","703","Slovakia","645","Food supply quantity (kg/capita/yr)","F2764","Marine Fish, Other","2015","2015","kg","0.43","E","Estimated value"
"FBS","Food Balances (2010-)","705","Slovenia","645","Food supply quantity (kg/capita/yr)","F2542","Sugar (Raw Equivalent)","2015","2015","kg","21.76","E","Estimated value"
"FBS","Food Balances (2010-)","705","Slovenia","645","Food supply quantity (kg/capita/yr)","F2605","Vegetables, other","2015","2015","kg","70.64","E","Estimated value"
"FBS","Food Balances (2010-)","705","Slovenia","645","Food supply quantity (kg/capita/yr)","F2625","Fruits, other","2015","2015","kg","18.41","E","Estimated value"
"FBS","Food Balances (2010-)","705","Slovenia","645","Food supply quantity (kg/capita/yr)","F2735","Meat, Other","2015","2015","kg","0.25","E","Estimated value"
"FBS","Food Balances (2010-)","705","Slovenia","645","Food supply quantity (kg/capita/yr)","F2764","Marine Fish, Other","2015","2015","kg","0.6","E","Estimated value"
"FBS","Food Balances (2010-)","090","Solomon Islands","645","Food supply quantity (kg/capita/yr)","F2542","Sugar (Raw Equivalent)","2015","2015","kg","5.23","E","Estimated value"
"FBS","Food Balances (2010-)","090","Solomon Islands","645","Food supply quantity (kg/capita/yr)","F2605","Vegetables, other","2015","2015","kg","13.58","E","Estimated value"
"FBS","Food Balances (2010-)","090","Solomon Islands","645","Food supply quantity (kg/capita/yr)","F2625","Fruits, other","2015","2015","kg","44.42","E","Estimated value"
"FBS","Food Balances (2010-)","090","Solomon Islands","645","Food supply quantity (kg/capita/yr)","F2735","Meat, Other","2015","2015","kg","0.06","E","Estimated value"
"FBS","Food Balances (2010-)","090","Solomon Islands","645","Food supply quantity (kg/capita/yr)","F2764","Marine Fish, Other","2015","2015","kg","13.25","E","Estimated value"
"FBS","Food Balances (2010-)","710","South Africa","645","Food supply quantity (kg/capita/yr)","F2542","Sugar (Raw Equivalent)","2015","2015","kg","30.45","E","Estimated value"
"FBS","Food Balances (2010-)","710","South Africa","645","Food supply quantity (kg/capita/yr)","F2605","Vegetables, other","2015","2015","kg","22.84","E","Estimated value"
"FBS","Food Balances (2010-)","710","South Africa","645","Food supply quantity (kg/capita/yr)","F2625","Fruits, other","2015","2015","kg","4.76","E","Estimated value"
"FBS","Food Balances (2010-)","710","South Africa","645","Food supply quantity (kg/capita/yr)","F2735","Meat, Other","2015","2015","kg","0.85","E","Estimated value"
"FBS","Food Balances (2010-)","710","South Africa","645","Food supply quantity (kg/capita/yr)","F2764","Marine Fish, Other","2015","2015","kg","0.06","E","Estimated value"
"FBS","Food Balances (2010-)","724","Spain","645","Food supply quantity (kg/capita/yr)","F2542","Sugar (Raw Equivalent)","2015","2015","kg","30.73","E","Estimated value"
"FBS","Food Balances (2010-)","724","Spain","645","Food supply quantity (kg/capita/yr)","F2605","Vegetables, other","2015","2015","kg","54.15","E","Estimated value"
"FBS","Food Balances (2010-)","724","Spain","645","Food supply quantity (kg/capita/yr)","F2625","Fruits, other","2015","2015","kg","26.04","E","Estimated value"
"FBS","Food Balances (2010-)","724","Spain","645","Food supply quantity (kg/capita/yr)","F2735","Meat, Other","2015","2015","kg","1.62","E","Estimated value"
"FBS","Food Balances (2010-)","724","Spain","645","Food supply quantity (kg/capita/yr)","F2764","Marine Fish, Other","2015","2015","kg","1.38","E","Estimated value"
"FBS","Food Balances (2010-)","144","Sri Lanka","645","Food supply quantity (kg/capita/yr)","F2542","Sugar (Raw Equivalent)","2015","2015","kg","27.85","E","Estimated value"
"FBS","Food Balances (2010-)","144","Sri Lanka","645","Food supply quantity (kg/capita/yr)","F2605","Vegetables, other","2015","2015","kg","31.14","E","Estimated value"
"FBS","Food Balances (2010-)","144","Sri Lanka","645","Food supply quantity (kg/capita/yr)","F2625","Fruits, other","2015","2015","kg","6.25","E","Estimated value"
"FBS","Food Balances (2010-)","144","Sri Lanka","645","Food supply quantity (kg/capita/yr)","F2735","Meat, Other","2015","2015","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","144","Sri Lanka","645","Food supply quantity (kg/capita/yr)","F2764","Marine Fish, Other","2015","2015","kg","1.94","E","Estimated value"
"FBS","Food Balances (2010-)","729","Sudan","645","Food supply quantity (kg/capita/yr)","F2542","Sugar (Raw Equivalent)","2015","2015","kg","30.46","E","Estimated value"
"FBS","Food Balances (2010-)","729","Sudan","645","Food supply quantity (kg/capita/yr)","F2605","Vegetables, other","2015","2015","kg","28.06","E","Estimated value"
"FBS","Food Balances (2010-)","729","Sudan","645","Food supply quantity (kg/capita/yr)","F2625","Fruits, other","2015","2015","kg","31.01","E","Estimated value"
"FBS","Food Balances (2010-)","729","Sudan","645","Food supply quantity (kg/capita/yr)","F2735","Meat, Other","2015","2015","kg","3.97","E","Estimated value"
"FBS","Food Balances (2010-)","729","Sudan","645","Food supply quantity (kg/capita/yr)","F2764","Marine Fish, Other","2015","2015","kg","0.04","E","Estimated value"
"FBS","Food Balances (2010-)","740","Suriname","645","Food supply quantity (kg/capita/yr)","F2542","Sugar (Raw Equivalent)","2015","2015","kg","42.74","E","Estimated value"
"FBS","Food Balances (2010-)","740","Suriname","645","Food supply quantity (kg/capita/yr)","F2605","Vegetables, other","2015","2015","kg","50.73","E","Estimated value"
"FBS","Food Balances (2010-)","740","Suriname","645","Food supply quantity (kg/capita/yr)","F2625","Fruits, other","2015","2015","kg","13.23","E","Estimated value"
"FBS","Food Balances (2010-)","740","Suriname","645","Food supply quantity (kg/capita/yr)","F2735","Meat, Other","2015","2015","kg","0.13","E","Estimated value"
"FBS","Food Balances (2010-)","740","Suriname","645","Food supply quantity (kg/capita/yr)","F2764","Marine Fish, Other","2015","2015","kg","5.43","E","Estimated value"
"FBS","Food Balances (2010-)","752","Sweden","645","Food supply quantity (kg/capita/yr)","F2542","Sugar (Raw Equivalent)","2015","2015","kg","34.19","E","Estimated value"
"FBS","Food Balances (2010-)","752","Sweden","645","Food supply quantity (kg/capita/yr)","F2605","Vegetables, other","2015","2015","kg","64.91","E","Estimated value"
"FBS","Food Balances (2010-)","752","Sweden","645","Food supply quantity (kg/capita/yr)","F2625","Fruits, other","2015","2015","kg","18.56","E","Estimated value"
"FBS","Food Balances (2010-)","752","Sweden","645","Food supply quantity (kg/capita/yr)","F2735","Meat, Other","2015","2015","kg","1.68","E","Estimated value"
"FBS","Food Balances (2010-)","752","Sweden","645","Food supply quantity (kg/capita/yr)","F2764","Marine Fish, Other","2015","2015","kg","0.54","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","645","Food supply quantity (kg/capita/yr)","F2542","Sugar (Raw Equivalent)","2015","2015","kg","44.02","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","645","Food supply quantity (kg/capita/yr)","F2605","Vegetables, other","2015","2015","kg","74.81","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","645","Food supply quantity (kg/capita/yr)","F2625","Fruits, other","2015","2015","kg","30.16","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","645","Food supply quantity (kg/capita/yr)","F2735","Meat, Other","2015","2015","kg","1.41","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","645","Food supply quantity (kg/capita/yr)","F2764","Marine Fish, Other","2015","2015","kg","1.7","E","Estimated value"
"FBS","Food Balances (2010-)","760","Syrian Arab Republic","645","Food supply quantity (kg/capita/yr)","F2542","Sugar (Raw Equivalent)","2015","2015","kg","33.25","E","Estimated value"
"FBS","Food Balances (2010-)","760","Syrian Arab Republic","645","Food supply quantity (kg/capita/yr)","F2605","Vegetables, other","2015","2015","kg","60.61","E","Estimated value"
"FBS","Food Balances (2010-)","760","Syrian Arab Republic","645","Food supply quantity (kg/capita/yr)","F2625","Fruits, other","2015","2015","kg","17.14","E","Estimated value"
"FBS","Food Balances (2010-)","760","Syrian Arab Republic","645","Food supply quantity (kg/capita/yr)","F2735","Meat, Other","2015","2015","kg","0.12","E","Estimated value"
"FBS","Food Balances (2010-)","760","Syrian Arab Republic","645","Food supply quantity (kg/capita/yr)","F2764","Marine Fish, Other","2015","2015","kg","0.16","E","Estimated value"
"FBS","Food Balances (2010-)","762","Tajikistan","645","Food supply quantity (kg/capita/yr)","F2542","Sugar (Raw Equivalent)","2015","2015","kg","17.15","E","Estimated value"
"FBS","Food Balances (2010-)","762","Tajikistan","645","Food supply quantity (kg/capita/yr)","F2605","Vegetables, other","2015","2015","kg","130.53","E","Estimated value"
"FBS","Food Balances (2010-)","762","Tajikistan","645","Food supply quantity (kg/capita/yr)","F2625","Fruits, other","2015","2015","kg","9.19","E","Estimated value"
"FBS","Food Balances (2010-)","762","Tajikistan","645","Food supply quantity (kg/capita/yr)","F2735","Meat, Other","2015","2015","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","762","Tajikistan","645","Food supply quantity (kg/capita/yr)","F2764","Marine Fish, Other","2015","2015","kg","0.02","E","Estimated value"
"FBS","Food Balances (2010-)","764","Thailand","645","Food supply quantity (kg/capita/yr)","F2542","Sugar (Raw Equivalent)","2015","2015","kg","37.64","E","Estimated value"
"FBS","Food Balances (2010-)","764","Thailand","645","Food supply quantity (kg/capita/yr)","F2605","Vegetables, other","2015","2015","kg","34.52","E","Estimated value"
"FBS","Food Balances (2010-)","764","Thailand","645","Food supply quantity (kg/capita/yr)","F2625","Fruits, other","2015","2015","kg","52.75","E","Estimated value"
"FBS","Food Balances (2010-)","764","Thailand","645","Food supply quantity (kg/capita/yr)","F2735","Meat, Other","2015","2015","kg","0.02","E","Estimated value"
"FBS","Food Balances (2010-)","764","Thailand","645","Food supply quantity (kg/capita/yr)","F2764","Marine Fish, Other","2015","2015","kg","0.17","E","Estimated value"
"FBS","Food Balances (2010-)","626","Timor-Leste","645","Food supply quantity (kg/capita/yr)","F2542","Sugar (Raw Equivalent)","2015","2015","kg","14.2","E","Estimated value"
"FBS","Food Balances (2010-)","626","Timor-Leste","645","Food supply quantity (kg/capita/yr)","F2605","Vegetables, other","2015","2015","kg","25.62","E","Estimated value"
"FBS","Food Balances (2010-)","626","Timor-Leste","645","Food supply quantity (kg/capita/yr)","F2625","Fruits, other","2015","2015","kg","12.5","E","Estimated value"
"FBS","Food Balances (2010-)","626","Timor-Leste","645","Food supply quantity (kg/capita/yr)","F2735","Meat, Other","2015","2015","kg","15.89","E","Estimated value"
"FBS","Food Balances (2010-)","626","Timor-Leste","645","Food supply quantity (kg/capita/yr)","F2764","Marine Fish, Other","2015","2015","kg","3.35","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","645","Food supply quantity (kg/capita/yr)","F2542","Sugar (Raw Equivalent)","2015","2015","kg","12.65","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","645","Food supply quantity (kg/capita/yr)","F2605","Vegetables, other","2015","2015","kg","17.04","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","645","Food supply quantity (kg/capita/yr)","F2625","Fruits, other","2015","2015","kg","3.42","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","645","Food supply quantity (kg/capita/yr)","F2735","Meat, Other","2015","2015","kg","0.81","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","645","Food supply quantity (kg/capita/yr)","F2764","Marine Fish, Other","2015","2015","kg","2.47","E","Estimated value"
"FBS","Food Balances (2010-)","780","Trinidad and Tobago","645","Food supply quantity (kg/capita/yr)","F2542","Sugar (Raw Equivalent)","2015","2015","kg","50.27","E","Estimated value"
"FBS","Food Balances (2010-)","780","Trinidad and Tobago","645","Food supply quantity (kg/capita/yr)","F2605","Vegetables, other","2015","2015","kg","30.88","E","Estimated value"
"FBS","Food Balances (2010-)","780","Trinidad and Tobago","645","Food supply quantity (kg/capita/yr)","F2625","Fruits, other","2015","2015","kg","30.52","E","Estimated value"
"FBS","Food Balances (2010-)","780","Trinidad and Tobago","645","Food supply quantity (kg/capita/yr)","F2735","Meat, Other","2015","2015","kg","0.03","E","Estimated value"
"FBS","Food Balances (2010-)","780","Trinidad and Tobago","645","Food supply quantity (kg/capita/yr)","F2764","Marine Fish, Other","2015","2015","kg","6.58","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","645","Food supply quantity (kg/capita/yr)","F2542","Sugar (Raw Equivalent)","2015","2015","kg","34.31","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","645","Food supply quantity (kg/capita/yr)","F2605","Vegetables, other","2015","2015","kg","174.26","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","645","Food supply quantity (kg/capita/yr)","F2625","Fruits, other","2015","2015","kg","31.48","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","645","Food supply quantity (kg/capita/yr)","F2735","Meat, Other","2015","2015","kg","0.3","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","645","Food supply quantity (kg/capita/yr)","F2764","Marine Fish, Other","2015","2015","kg","0.38","E","Estimated value"
"FBS","Food Balances (2010-)","792","Türkiye","645","Food supply quantity (kg/capita/yr)","F2542","Sugar (Raw Equivalent)","2015","2015","kg","30.32","E","Estimated value"
"FBS","Food Balances (2010-)","792","Türkiye","645","Food supply quantity (kg/capita/yr)","F2605","Vegetables, other","2015","2015","kg","120.1","E","Estimated value"
"FBS","Food Balances (2010-)","792","Türkiye","645","Food supply quantity (kg/capita/yr)","F2625","Fruits, other","2015","2015","kg","31.01","E","Estimated value"
"FBS","Food Balances (2010-)","792","Türkiye","645","Food supply quantity (kg/capita/yr)","F2735","Meat, Other","2015","2015","kg","0.03","E","Estimated value"
"FBS","Food Balances (2010-)","792","Türkiye","645","Food supply quantity (kg/capita/yr)","F2764","Marine Fish, Other","2015","2015","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","795","Turkmenistan","645","Food supply quantity (kg/capita/yr)","F2542","Sugar (Raw Equivalent)","2015","2015","kg","12.83","E","Estimated value"
"FBS","Food Balances (2010-)","795","Turkmenistan","645","Food supply quantity (kg/capita/yr)","F2605","Vegetables, other","2015","2015","kg","72.44","E","Estimated value"
"FBS","Food Balances (2010-)","795","Turkmenistan","645","Food supply quantity (kg/capita/yr)","F2625","Fruits, other","2015","2015","kg","17.56","E","Estimated value"
"FBS","Food Balances (2010-)","795","Turkmenistan","645","Food supply quantity (kg/capita/yr)","F2735","Meat, Other","2015","2015","kg","0.02","E","Estimated value"
"FBS","Food Balances (2010-)","795","Turkmenistan","645","Food supply quantity (kg/capita/yr)","F2764","Marine Fish, Other","2015","2015","kg","0.08","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","F2542","Sugar (Raw Equivalent)","2015","2015","kg","12.82","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","F2605","Vegetables, other","2015","2015","kg","24.48","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","F2625","Fruits, other","2015","2015","kg","1.32","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","F2735","Meat, Other","2015","2015","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","F2764","Marine Fish, Other","2015","2015","kg","0.05","E","Estimated value"
"FBS","Food Balances (2010-)","804","Ukraine","645","Food supply quantity (kg/capita/yr)","F2542","Sugar (Raw Equivalent)","2015","2015","kg","41.78","E","Estimated value"
"FBS","Food Balances (2010-)","804","Ukraine","645","Food supply quantity (kg/capita/yr)","F2605","Vegetables, other","2015","2015","kg","97.49","E","Estimated value"
"FBS","Food Balances (2010-)","804","Ukraine","645","Food supply quantity (kg/capita/yr)","F2625","Fruits, other","2015","2015","kg","19","E","Estimated value"
"FBS","Food Balances (2010-)","804","Ukraine","645","Food supply quantity (kg/capita/yr)","F2735","Meat, Other","2015","2015","kg","0.55","E","Estimated value"
"FBS","Food Balances (2010-)","804","Ukraine","645","Food supply quantity (kg/capita/yr)","F2764","Marine Fish, Other","2015","2015","kg","0.24","E","Estimated value"
"FBS","Food Balances (2010-)","784","United Arab Emirates","645","Food supply quantity (kg/capita/yr)","F2542","Sugar (Raw Equivalent)","2015","2015","kg","35.71","E","Estimated value"
"FBS","Food Balances (2010-)","784","United Arab Emirates","645","Food supply quantity (kg/capita/yr)","F2605","Vegetables, other","2015","2015","kg","44.4","E","Estimated value"
"FBS","Food Balances (2010-)","784","United Arab Emirates","645","Food supply quantity (kg/capita/yr)","F2625","Fruits, other","2015","2015","kg","10.07","E","Estimated value"
"FBS","Food Balances (2010-)","784","United Arab Emirates","645","Food supply quantity (kg/capita/yr)","F2735","Meat, Other","2015","2015","kg","1.39","E","Estimated value"
"FBS","Food Balances (2010-)","784","United Arab Emirates","645","Food supply quantity (kg/capita/yr)","F2764","Marine Fish, Other","2015","2015","kg","0.97","E","Estimated value"
"FBS","Food Balances (2010-)","826","United Kingdom of Great Britain and Northern Ireland","645","Food supply quantity (kg/capita/yr)","F2542","Sugar (Raw Equivalent)","2015","2015","kg","33.5","E","Estimated value"
"FBS","Food Balances (2010-)","826","United Kingdom of Great Britain and Northern Ireland","645","Food supply quantity (kg/capita/yr)","F2605","Vegetables, other","2015","2015","kg","56.39","E","Estimated value"
"FBS","Food Balances (2010-)","826","United Kingdom of Great Britain and Northern Ireland","645","Food supply quantity (kg/capita/yr)","F2625","Fruits, other","2015","2015","kg","17.49","E","Estimated value"
"FBS","Food Balances (2010-)","826","United Kingdom of Great Britain and Northern Ireland","645","Food supply quantity (kg/capita/yr)","F2735","Meat, Other","2015","2015","kg","1.5","E","Estimated value"
"FBS","Food Balances (2010-)","826","United Kingdom of Great Britain and Northern Ireland","645","Food supply quantity (kg/capita/yr)","F2764","Marine Fish, Other","2015","2015","kg","0.01","E","Estimated value"
"FBS","Food Balances (2010-)","834","United Republic of Tanzania","645","Food supply quantity (kg/capita/yr)","F2542","Sugar (Raw Equivalent)","2015","2015","kg","10.68","E","Estimated value"
"FBS","Food Balances (2010-)","834","United Republic of Tanzania","645","Food supply quantity (kg/capita/yr)","F2605","Vegetables, other","2015","2015","kg","33.97","E","Estimated value"
"FBS","Food Balances (2010-)","834","United Republic of Tanzania","645","Food supply quantity (kg/capita/yr)","F2625","Fruits, other","2015","2015","kg","12.3","E","Estimated value"
"FBS","Food Balances (2010-)","834","United Republic of Tanzania","645","Food supply quantity (kg/capita/yr)","F2735","Meat, Other","2015","2015","kg","0.5","E","Estimated value"
"FBS","Food Balances (2010-)","834","United Republic of Tanzania","645","Food supply quantity (kg/capita/yr)","F2764","Marine Fish, Other","2015","2015","kg","0.1","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","645","Food supply quantity (kg/capita/yr)","F2542","Sugar (Raw Equivalent)","2015","2015","kg","32.89","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","645","Food supply quantity (kg/capita/yr)","F2605","Vegetables, other","2015","2015","kg","66.32","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","645","Food supply quantity (kg/capita/yr)","F2625","Fruits, other","2015","2015","kg","21.42","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","645","Food supply quantity (kg/capita/yr)","F2735","Meat, Other","2015","2015","kg","0.81","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","645","Food supply quantity (kg/capita/yr)","F2764","Marine Fish, Other","2015","2015","kg","0.02","E","Estimated value"
"FBS","Food Balances (2010-)","858","Uruguay","645","Food supply quantity (kg/capita/yr)","F2542","Sugar (Raw Equivalent)","2015","2015","kg","39.06","E","Estimated value"
"FBS","Food Balances (2010-)","858","Uruguay","645","Food supply quantity (kg/capita/yr)","F2605","Vegetables, other","2015","2015","kg","38.89","E","Estimated value"
"FBS","Food Balances (2010-)","858","Uruguay","645","Food supply quantity (kg/capita/yr)","F2625","Fruits, other","2015","2015","kg","14.79","E","Estimated value"
"FBS","Food Balances (2010-)","858","Uruguay","645","Food supply quantity (kg/capita/yr)","F2735","Meat, Other","2015","2015","kg","1.01","E","Estimated value"
"FBS","Food Balances (2010-)","858","Uruguay","645","Food supply quantity (kg/capita/yr)","F2764","Marine Fish, Other","2015","2015","kg","0.11","E","Estimated value"
"FBS","Food Balances (2010-)","860","Uzbekistan","645","Food supply quantity (kg/capita/yr)","F2542","Sugar (Raw Equivalent)","2015","2015","kg","20","E","Estimated value"
"FBS","Food Balances (2010-)","860","Uzbekistan","645","Food supply quantity (kg/capita/yr)","F2605","Vegetables, other","2015","2015","kg","189.19","E","Estimated value"
"FBS","Food Balances (2010-)","860","Uzbekistan","645","Food supply quantity (kg/capita/yr)","F2625","Fruits, other","2015","2015","kg","40.03","E","Estimated value"
"FBS","Food Balances (2010-)","860","Uzbekistan","645","Food supply quantity (kg/capita/yr)","F2735","Meat, Other","2015","2015","kg","0.15","E","Estimated value"
"FBS","Food Balances (2010-)","860","Uzbekistan","645","Food supply quantity (kg/capita/yr)","F2764","Marine Fish, Other","2015","2015","kg","0.02","E","Estimated value"
"FBS","Food Balances (2010-)","548","Vanuatu","645","Food supply quantity (kg/capita/yr)","F2542","Sugar (Raw Equivalent)","2015","2015","kg","10.63","E","Estimated value"
